sis_municipio_id,sis_estado_id,sis_municipio_ibge,sis_municipio_descricao
3376,25,3509700,"CAMPOS DO JORDÃO"
3377,25,3509809,"CAMPOS NOVOS PAULISTA"
3378,25,3509908,CANANÉIA
3379,25,3509957,CANAS
3380,25,3510005,"CÂNDIDO MOTA"
3381,25,3510104,"CÂNDIDO RODRIGUES"
3382,25,3510153,CANITAR
3383,25,3510203,"CAPÃO BONITO"
3384,25,3510302,"CAPELA DO ALTO"
3385,25,3510401,CAPIVARI
3386,25,3510500,CARAGUATATUBA
3387,25,3510609,CARAPICUÍBA
3388,25,3510708,CARDOSO
3389,25,3510807,"CASA BRANCA"
3390,25,3510906,"CÁSSIA DOS COQUEIROS"
3391,25,3511003,CASTILHO
3392,25,3511102,CATANDUVA
3393,25,3511201,CATIGUÁ
3394,25,3511300,CEDRAL
3395,25,3511409,"CERQUEIRA CÉSAR"
3396,25,3511508,CERQUILHO
3397,25,3511607,"CESÁRIO LANGE"
3398,25,3511706,CHARQUEADA
3399,25,3511904,CLEMENTINA
3400,25,3512001,COLINA
3401,25,3512100,COLÔMBIA
3402,25,3512209,CONCHAL
3403,25,3512308,CONCHAS
3404,25,3512407,CORDEIRÓPOLIS
3405,25,3512506,COROADOS
3406,25,3512605,"CORONEL MACEDO"
3407,25,3512704,CORUMBATAÍ
3408,25,3512803,COSMÓPOLIS
3409,25,3512902,COSMORAMA
3410,25,3513009,COTIA
3411,25,3513108,CRAVINHOS
3412,25,3513207,"CRISTAIS PAULISTA"
3413,25,3513306,CRUZÁLIA
3414,25,3513405,CRUZEIRO
3415,25,3513504,CUBATÃO
3416,25,3513603,CUNHA
3417,25,3513702,DESCALVADO
3418,25,3513801,DIADEMA
3419,25,3513850,"DIRCE REIS"
3420,25,3513900,DIVINOLÂNDIA
3421,25,3514007,DOBRADA
3422,25,3514106,"DOIS CÓRREGOS"
3423,25,3514205,DOLCINÓPOLIS
3424,25,3514304,DOURADO
3425,25,3514403,DRACENA
3426,25,3514502,DUARTINA
3427,25,3514601,DUMONT
3428,25,3514700,ECHAPORÃ
3429,25,3514809,ELDORADO
3430,25,3514908,"ELIAS FAUSTO"
3431,25,3514924,ELISIÁRIO
3432,25,3514957,EMBAÚBA
3433,25,3515004,EMBU
3434,25,3515103,EMBU-GUAÇU
3435,25,3515129,EMILIANÓPOLIS
3436,25,3515152,"ENGENHEIRO COELHO"
3437,25,3515186,"ESPÍRITO SANTO DO PINHAL"
3438,25,3515194,"ESPÍRITO SANTO DO TURVO"
3439,25,3515202,"ESTRELA D'OESTE"
3440,25,3515301,"ESTRELA DO NORTE"
3441,25,3515350,"EUCLIDES DA CUNHA PAULISTA"
3442,25,3515400,FARTURA
3443,25,3515509,FERNANDÓPOLIS
3444,25,3515608,"FERNANDO PRESTES"
3445,25,3515657,FERNÃO
3446,25,3515707,"FERRAZ DE VASCONCELOS"
3447,25,3515806,"FLORA RICA"
3448,25,3515905,FLOREAL
3449,25,3516002,"FLÓRIDA PAULISTA"
3450,25,3516101,FLORÍNIA
3451,25,3516200,FRANCA
3452,25,3516309,"FRANCISCO MORATO"
3453,25,3516408,"FRANCO DA ROCHA"
3454,25,3516507,"GABRIEL MONTEIRO"
3455,25,3516606,GÁLIA
3456,25,3516705,GARÇA
3457,25,3516804,"GASTÃO VIDIGAL"
3458,25,3516853,"GAVIÃO PEIXOTO"
3459,25,3516903,"GENERAL SALGADO"
3460,25,3517000,GETULINA
3461,25,3517109,GLICÉRIO
3462,25,3517208,GUAIÇARA
3463,25,3517307,GUAIMBÊ
3464,25,3517406,GUAÍRA
3465,25,3517505,GUAPIAÇU
3466,25,3517604,GUAPIARA
3467,25,3517703,GUARÁ
3468,25,3517802,GUARAÇAÍ
3469,25,3517901,GUARACI
3470,25,3518008,"GUARANI D'OESTE"
3471,25,3518107,GUARANTÃ
3472,25,3518206,GUARARAPES
3473,25,3518305,GUARAREMA
3474,25,3518404,GUARATINGUETÁ
3475,25,3518503,GUAREÍ
3476,25,3518602,GUARIBA
3477,25,3518701,GUARUJÁ
3478,25,3518800,GUARULHOS
3479,25,3518859,GUATAPARÁ
3480,25,3518909,GUZOLÂNDIA
3481,25,3519006,HERCULÂNDIA
3482,25,3519055,HOLAMBRA
3483,25,3519071,HORTOLÂNDIA
3484,25,3519105,IACANGA
3485,25,3519204,IACRI
3486,25,3519253,IARAS
3487,25,3519303,IBATÉ
3488,25,3519402,IBIRÁ
3489,25,3519501,IBIRAREMA
3490,25,3519600,IBITINGA
3491,25,3519709,IBIÚNA
3492,25,3519808,ICÉM
3493,25,3519907,IEPÊ
3494,25,3520004,"IGARAÇU DO TIETÊ"
3495,25,3520103,IGARAPAVA
3496,25,3520202,IGARATÁ
3497,25,3520301,IGUAPE
3498,25,3520400,ILHABELA
3499,25,3520426,"ILHA COMPRIDA"
3500,25,3520442,"ILHA SOLTEIRA"
3501,25,3520509,INDAIATUBA
3502,25,3520608,INDIANA
3503,25,3520707,INDIAPORÃ
3504,25,3520806,"INÚBIA PAULISTA"
3505,25,3520905,IPAUSSU
3506,25,3521002,IPERÓ
3507,25,3521101,IPEÚNA
3508,25,3521150,IPIGUÁ
3509,25,3521200,IPORANGA
3510,25,3521309,IPUÃ
3511,25,3521408,IRACEMÁPOLIS
3512,25,3521507,IRAPUÃ
3513,25,3521606,IRAPURU
3514,25,3521705,ITABERÁ
3515,25,3521804,ITAÍ
3516,25,3521903,ITAJOBI
3517,25,3522000,ITAJU
3518,25,3522109,ITANHAÉM
3519,25,3522158,ITAÓCA
3520,25,3522208,"ITAPECERICA DA SERRA"
3521,25,3522307,ITAPETININGA
3522,25,3522406,ITAPEVA
3523,25,3522505,ITAPEVI
3524,25,3522604,ITAPIRA
3525,25,3522653,"ITAPIRAPUÃ PAULISTA"
3526,25,3522703,ITÁPOLIS
3527,25,3522802,ITAPORANGA
3528,25,3522901,ITAPUÍ
3529,25,3523008,ITAPURA
3530,25,3523107,ITAQUAQUECETUBA
3531,25,3523206,ITARARÉ
3532,25,3523305,ITARIRI
3533,25,3523404,ITATIBA
3534,25,3523503,ITATINGA
3535,25,3523602,ITIRAPINA
3536,25,3523701,ITIRAPUÃ
3537,25,3523800,ITOBI
3538,25,3523909,ITU
3539,25,3524006,ITUPEVA
3540,25,3524105,ITUVERAVA
3541,25,3524204,JABORANDI
3542,25,3524303,JABOTICABAL
3543,25,3524402,JACAREÍ
3544,25,3524501,JACI
3545,25,3524600,JACUPIRANGA
3546,25,3524709,JAGUARIÚNA
3547,25,3524808,JALES
3548,25,3524907,JAMBEIRO
3549,25,3525003,JANDIRA
3550,25,3525102,JARDINÓPOLIS
3551,25,3525201,JARINU
3552,25,3525300,JAÚ
3553,25,3525409,JERIQUARA
3554,25,3525508,JOANÓPOLIS
3555,25,3525607,"JOÃO RAMALHO"
3556,25,3525706,"JOSÉ BONIFÁCIO"
3557,25,3525805,"JÚLIO MESQUITA"
3558,25,3525854,JUMIRIM
3559,25,3525904,JUNDIAÍ
3560,25,3526001,JUNQUEIRÓPOLIS
3561,25,3526100,JUQUIÁ
3562,25,3526209,JUQUITIBA
3563,25,3526308,LAGOINHA
3564,25,3526407,"LARANJAL PAULISTA"
3565,25,3526506,LAVÍNIA
3566,25,3526605,LAVRINHAS
3567,25,3526704,LEME
3568,25,3526803,"LENÇÓIS PAULISTA"
3569,25,3526902,LIMEIRA
3570,25,3527009,LINDÓIA
3571,25,3527108,LINS
3572,25,3527207,LORENA
3573,25,3527256,LOURDES
3574,25,3527306,LOUVEIRA
3575,25,3527405,LUCÉLIA
3576,25,3527504,LUCIANÓPOLIS
3577,25,3527603,"LUÍS ANTÔNIO"
3578,25,3527702,LUIZIÂNIA
3579,25,3527801,LUPÉRCIO
3580,25,3527900,LUTÉCIA
3581,25,3528007,MACATUBA
3582,25,3528106,MACAUBAL
3583,25,3528205,MACEDÔNIA
3584,25,3528304,MAGDA
3585,25,3528403,MAIRINQUE
3586,25,3528502,MAIRIPORÃ
3587,25,3528601,MANDURI
3588,25,3528700,"MARABÁ PAULISTA"
3589,25,3528809,MARACAÍ
3590,25,3528858,MARAPOAMA
3591,25,3528908,MARIÁPOLIS
3592,25,3529005,MARÍLIA
3593,25,3529104,MARINÓPOLIS
3594,25,3529203,MARTINÓPOLIS
3595,25,3529302,MATÃO
3596,25,3529401,MAUÁ
3597,25,3529500,MENDONÇA
3598,25,3529609,MERIDIANO
3599,25,3529658,MESÓPOLIS
3600,25,3529708,MIGUELÓPOLIS
3601,25,3529807,"MINEIROS DO TIETÊ"
3602,25,3529906,MIRACATU
3603,25,3530003,"MIRA ESTRELA"
3604,25,3530102,MIRANDÓPOLIS
3605,25,3530201,"MIRANTE DO PARANAPANEMA"
3606,25,3530300,MIRASSOL
3607,25,3530409,MIRASSOLÂNDIA
3608,25,3530508,MOCOCA
3609,25,3530607,"MOGI DAS CRUZES"
3610,25,3530706,"MOGI GUAÇU"
3611,25,3530805,"MOJI MIRIM"
3612,25,3530904,MOMBUCA
3613,25,3531001,MONÇÕES
3614,25,3531100,MONGAGUÁ
3615,25,3531209,"MONTE ALEGRE DO SUL"
3616,25,3531308,"MONTE ALTO"
3617,25,3531407,"MONTE APRAZÍVEL"
3618,25,3531506,"MONTE AZUL PAULISTA"
3619,25,3531605,"MONTE CASTELO"
3620,25,3531704,"MONTEIRO LOBATO"
3621,25,3531803,"MONTE MOR"
3622,25,3531902,"MORRO AGUDO"
3623,25,3532009,MORUNGABA
3624,25,3532058,MOTUCA
3625,25,3532108,"MURUTINGA DO SUL"
3626,25,3532157,NANTES
3627,25,3532207,NARANDIBA
3628,25,3532306,"NATIVIDADE DA SERRA"
3629,25,3532405,"NAZARÉ PAULISTA"
3630,25,3532504,"NEVES PAULISTA"
3631,25,3532603,NHANDEARA
3632,25,3532702,NIPOÃ
3633,25,3532801,"NOVA ALIANÇA"
3634,25,3532827,"NOVA CAMPINA"
3635,25,3532843,"NOVA CANAÃ PAULISTA"
3636,25,3532868,"NOVA CASTILHO"
3637,25,3532900,"NOVA EUROPA"
3638,25,3533007,"NOVA GRANADA"
3639,25,3533106,"NOVA GUATAPORANGA"
3640,25,3533205,"NOVA INDEPENDÊNCIA"
3641,25,3533254,NOVAIS
3642,25,3533304,"NOVA LUZITÂNIA"
3643,25,3533403,"NOVA ODESSA"
3644,25,3533502,"NOVO HORIZONTE"
3645,25,3533601,NUPORANGA
3646,25,3533700,OCAUÇU
3647,25,3533809,ÓLEO
3648,25,3533908,OLÍMPIA
3649,25,3534005,"ONDA VERDE"
3650,25,3534104,ORIENTE
3651,25,3534203,ORINDIÚVA
3652,25,3534302,ORLÂNDIA
3653,25,3534401,OSASCO
3654,25,3534500,"OSCAR BRESSANE"
3655,25,3534609,"OSVALDO CRUZ"
3656,25,3534708,OURINHOS
3657,25,3534757,OUROESTE
3658,25,3534807,"OURO VERDE"
3659,25,3534906,PACAEMBU
3660,25,3535002,PALESTINA
3661,25,3535101,"PALMARES PAULISTA"
3662,25,3535200,"PALMEIRA D'OESTE"
3663,25,3535309,PALMITAL
3664,25,3535408,PANORAMA
3665,25,3535507,"PARAGUAÇU PAULISTA"
3666,25,3535606,PARAIBUNA
3667,25,3535705,PARAÍSO
3668,25,3535804,PARANAPANEMA
3669,25,3535903,PARANAPUÃ
3670,25,3536000,PARAPUÃ
3671,25,3536109,PARDINHO
3672,25,3536208,PARIQUERA-AÇU
3673,25,3536257,PARISI
3674,25,3536307,"PATROCÍNIO PAULISTA"
3675,25,3536406,PAULICÉIA
3676,25,3536505,PAULÍNIA
3677,25,3536570,PAULISTÂNIA
3678,25,3536604,"PAULO DE FARIA"
3679,25,3536703,PEDERNEIRAS
3680,25,3536802,"PEDRA BELA"
3681,25,3536901,PEDRANÓPOLIS
3682,25,3537008,PEDREGULHO
3683,25,3537107,PEDREIRA
3684,25,3537156,"PEDRINHAS PAULISTA"
3685,25,3537206,"PEDRO DE TOLEDO"
3686,25,3537305,PENÁPOLIS
3687,25,3537404,"PEREIRA BARRETO"
3688,25,3537503,PEREIRAS
3689,25,3537602,PERUÍBE
3690,25,3537701,PIACATU
3691,25,3537800,PIEDADE
3692,25,3537909,"PILAR DO SUL"
3693,25,3538006,PINDAMONHANGABA
3694,25,3538105,PINDORAMA
3695,25,3538204,PINHALZINHO
3696,25,3538303,PIQUEROBI
3697,25,3538501,PIQUETE
3698,25,3538600,PIRACAIA
3699,25,3538709,PIRACICABA
3700,25,3538808,PIRAJU
3701,25,3538907,PIRAJUÍ
3702,25,3539004,PIRANGI
3703,25,3539103,"PIRAPORA DO BOM JESUS"
3704,25,3539202,PIRAPOZINHO
3705,25,3539301,PIRASSUNUNGA
3706,25,3539400,PIRATININGA
3707,25,3539509,PITANGUEIRAS
3708,25,3539608,PLANALTO
3709,25,3539707,PLATINA
3710,25,3539806,POÁ
3711,25,3539905,POLONI
3712,25,3540002,POMPÉIA
3713,25,3540101,PONGAÍ
3714,25,3540200,PONTAL
3715,25,3540259,PONTALINDA
3716,25,3540309,"PONTES GESTAL"
3717,25,3540408,POPULINA
3718,25,3540507,PORANGABA
3719,25,3540606,"PORTO FELIZ"
3720,25,3540705,"PORTO FERREIRA"
3721,25,3540754,POTIM
3722,25,3540804,POTIRENDABA
3723,25,3540853,PRACINHA
3724,25,3540903,PRADÓPOLIS
3725,25,3541000,"PRAIA GRANDE"
3726,25,3541059,PRATÂNIA
3727,25,3541109,"PRESIDENTE ALVES"
3728,25,3541208,"PRESIDENTE BERNARDES"
3729,25,3541307,"PRESIDENTE EPITÁCIO"
3730,25,3541406,"PRESIDENTE PRUDENTE"
3731,25,3541505,"PRESIDENTE VENCESLAU"
3732,25,3541604,PROMISSÃO
3733,25,3541653,QUADRA
3734,25,3541703,QUATÁ
3735,25,3541802,QUEIROZ
3736,25,3541901,QUELUZ
3737,25,3542008,QUINTANA
3738,25,3542107,RAFARD
3739,25,3542206,RANCHARIA
3740,25,3542305,"REDENÇÃO DA SERRA"
3741,25,3542404,"REGENTE FEIJÓ"
3742,25,3542503,REGINÓPOLIS
3743,25,3542602,REGISTRO
3744,25,3542701,RESTINGA
3745,25,3542800,RIBEIRA
3746,25,3542909,"RIBEIRÃO BONITO"
3747,25,3543006,"RIBEIRÃO BRANCO"
3748,25,3543105,"RIBEIRÃO CORRENTE"
3749,25,3543204,"RIBEIRÃO DO SUL"
3750,25,3543238,"RIBEIRÃO DOS ÍNDIOS"
3751,25,3543253,"RIBEIRÃO GRANDE"
3752,25,3543303,"RIBEIRÃO PIRES"
3753,25,3543402,"RIBEIRÃO PRETO"
3754,25,3543501,RIVERSUL
3755,25,3543600,RIFAINA
3756,25,3543709,RINCÃO
3757,25,3543808,RINÓPOLIS
3758,25,3543907,"RIO CLARO"
3759,25,3544004,"RIO DAS PEDRAS"
3760,25,3544103,"RIO GRANDE DA SERRA"
3761,25,3544202,RIOLÂNDIA
3762,25,3544251,ROSANA
3763,25,3544301,ROSEIRA
3764,25,3544400,RUBIÁCEA
3765,25,3544509,RUBINÉIA
3766,25,3544608,SABINO
3767,25,3544707,SAGRES
3768,25,3544806,SALES
3769,25,3544905,"SALES OLIVEIRA"
3770,25,3545001,SALESÓPOLIS
3771,25,3545100,SALMOURÃO
3772,25,3545159,SALTINHO
3773,25,3545209,SALTO
3774,25,3545308,"SALTO DE PIRAPORA"
3775,25,3545407,"SALTO GRANDE"
3776,25,3545506,SANDOVALINA
3777,25,3545605,"SANTA ADÉLIA"
3778,25,3545704,"SANTA ALBERTINA"
3779,25,3545803,"SANTA BÁRBARA D'OESTE"
3780,25,3546009,"SANTA BRANCA"
3781,25,3546108,"SANTA CLARA D'OESTE"
3782,25,3546207,"SANTA CRUZ DA CONCEIÇÃO"
3783,25,3546256,"SANTA CRUZ DA ESPERANÇA"
3784,25,3546306,"SANTA CRUZ DAS PALMEIRAS"
3785,25,3546405,"SANTA CRUZ DO RIO PARDO"
3786,25,3546504,"SANTA ERNESTINA"
3787,25,3546603,"SANTA FÉ DO SUL"
3788,25,3546702,"SANTA GERTRUDES"
3789,25,3546801,"SANTA ISABEL"
3790,25,3546900,"SANTA LÚCIA"
3791,25,3547007,"SANTA MARIA DA SERRA"
3792,25,3547106,"SANTA MERCEDES"
3793,25,3547205,"SANTANA DA PONTE PENSA"
3794,25,3547304,"SANTANA DE PARNAÍBA"
3795,25,3547403,"SANTA RITA D'OESTE"
3796,25,3547502,"SANTA RITA DO PASSA QUATRO"
3797,25,3547601,"SANTA ROSA DE VITERBO"
3798,25,3547650,"SANTA SALETE"
3799,25,3547700,"SANTO ANASTÁCIO"
3800,25,3547809,"SANTO ANDRÉ"
3801,25,3547908,"SANTO ANTÔNIO DA ALEGRIA"
3802,25,3548005,"SANTO ANTÔNIO DE POSSE"
3803,25,3548054,"SANTO ANTÔNIO DO ARACANGUÁ"
3804,25,3548104,"SANTO ANTÔNIO DO JARDIM"
3805,25,3548203,"SANTO ANTÔNIO DO PINHAL"
3806,25,3548302,"SANTO EXPEDITO"
3807,25,3548401,"SANTÓPOLIS DO AGUAPEÍ"
3808,25,3548500,SANTOS
3809,25,3548609,"SÃO BENTO DO SAPUCAÍ"
3810,25,3548708,"SÃO BERNARDO DO CAMPO"
3811,25,3548807,"SÃO CAETANO DO SUL"
3812,25,3548906,"SÃO CARLOS"
3813,25,3549003,"SÃO FRANCISCO"
3814,25,3549102,"SÃO JOÃO DA BOA VISTA"
3815,25,3549201,"SÃO JOÃO DAS DUAS PONTES"
3816,25,3549250,"SÃO JOÃO DE IRACEMA"
3817,25,3549300,"SÃO JOÃO DO PAU D'ALHO"
3818,25,3549409,"SÃO JOAQUIM DA BARRA"
3819,25,3549508,"SÃO JOSÉ DA BELA VISTA"
3820,25,3549607,"SÃO JOSÉ DO BARREIRO"
3821,25,3549706,"SÃO JOSÉ DO RIO PARDO"
3822,25,3549805,"SÃO JOSÉ DO RIO PRETO"
3823,25,3549904,"SÃO JOSÉ DOS CAMPOS"
3824,25,3549953,"SÃO LOURENÇO DA SERRA"
3825,25,3550001,"SÃO LUÍS DO PARAITINGA"
3826,25,3550100,"SÃO MANUEL"
3827,25,3550209,"SÃO MIGUEL ARCANJO"
3828,25,3550308,"SÃO PAULO"
3829,25,3550407,"SÃO PEDRO"
3830,25,3550506,"SÃO PEDRO DO TURVO"
3831,25,3550605,"SÃO ROQUE"
3832,25,3550704,"SÃO SEBASTIÃO"
3833,25,3550803,"SÃO SEBASTIÃO DA GRAMA"
3834,25,3550902,"SÃO SIMÃO"
3835,25,3551009,"SÃO VICENTE"
3836,25,3551108,SARAPUÍ
3837,25,3551207,SARUTAIÁ
3838,25,3551306,"SEBASTIANÓPOLIS DO SUL"
3839,25,3551405,"SERRA AZUL"
3840,25,3551504,SERRANA
3841,25,3551603,"SERRA NEGRA"
3842,25,3551702,SERTÃOZINHO
3843,25,3551801,"SETE BARRAS"
3844,25,3551900,SEVERÍNIA
3845,25,3552007,SILVEIRAS
3846,25,3552106,SOCORRO
3847,25,3552205,SOROCABA
3848,25,3552304,"SUD MENNUCCI"
3849,25,3552403,SUMARÉ
3850,25,3552502,SUZANO
3851,25,3552551,SUZANÁPOLIS
3852,25,3552601,TABAPUÃ
3853,25,3552700,TABATINGA
3854,25,3552809,"TABOÃO DA SERRA"
3855,25,3552908,TACIBA
3856,25,3553005,TAGUAÍ
3857,25,3553104,TAIAÇU
3858,25,3553203,TAIÚVA
3859,25,3553302,TAMBAÚ
3860,25,3553401,TANABI
3861,25,3553500,TAPIRAÍ
3862,25,3553609,TAPIRATIBA
3863,25,3553658,TAQUARAL
3864,25,3553708,TAQUARITINGA
3865,25,3553807,TAQUARITUBA
3866,25,3553856,TAQUARIVAÍ
3867,25,3553906,TARABAI
3868,25,3553955,TARUMÃ
3869,25,3554003,TATUÍ
3870,25,3554102,TAUBATÉ
3871,25,3554201,TEJUPÁ
3872,25,3554300,"TEODORO SAMPAIO"
3873,25,3554409,"TERRA ROXA"
3874,25,3554508,TIETÊ
3875,25,3554607,TIMBURI
3876,25,3554656,"TORRE DE PEDRA"
3877,25,3554706,TORRINHA
3878,25,3554755,TRABIJU
3879,25,3554805,TREMEMBÉ
3880,25,3554904,"TRÊS FRONTEIRAS"
3881,25,3554953,TUIUTI
3882,25,3555000,TUPÃ
3883,25,3555109,"TUPI PAULISTA"
3884,25,3555208,TURIÚBA
3885,25,3555307,TURMALINA
3886,25,3555356,UBARANA
3887,25,3555406,UBATUBA
3888,25,3555505,UBIRAJARA
3889,25,3555604,UCHOA
3890,25,3555703,"UNIÃO PAULISTA"
3891,25,3555802,URÂNIA
3892,25,3555901,URU
3893,25,3556008,URUPÊS
3894,25,3556107,"VALENTIM GENTIL"
3895,25,3556206,VALINHOS
3896,25,3556305,VALPARAÍSO
3897,25,3556354,VARGEM
3898,25,3556404,"VARGEM GRANDE DO SUL"
3899,25,3556453,"VARGEM GRANDE PAULISTA"
3900,25,3556503,"VÁRZEA PAULISTA"
3901,25,3556602,"VERA CRUZ"
3902,25,3556701,VINHEDO
3903,25,3556800,VIRADOURO
3904,25,3556909,"VISTA ALEGRE DO ALTO"
3905,25,3556958,"VITÓRIA BRASIL"
3906,25,3557006,VOTORANTIM
3907,25,3557105,VOTUPORANGA
3908,25,3557154,ZACARIAS
3909,25,3557204,CHAVANTES
3910,25,3557303,"ESTIVA GERBI"
3911,16,4100103,ABATIÁ
3912,16,4100202,ADRIANÓPOLIS
3913,16,4100301,"AGUDOS DO SUL"
3914,16,4100400,"ALMIRANTE TAMANDARÉ"
3915,16,4100459,"ALTAMIRA DO PARANÁ"
3916,16,4100509,ALTÔNIA
3917,16,4100608,"ALTO PARANÁ"
3918,16,4100707,"ALTO PIQUIRI"
3919,16,4100806,"ALVORADA DO SUL"
3920,16,4100905,AMAPORÃ
3921,16,4101002,AMPÉRE
3922,16,4101051,ANAHY
3923,16,4101101,ANDIRÁ
3924,16,4101150,ÂNGULO
3925,16,4101200,ANTONINA
3926,16,4101309,"ANTÔNIO OLINTO"
3927,16,4101408,APUCARANA
3928,16,4101507,ARAPONGAS
3929,16,4101606,ARAPOTI
3930,16,4101655,ARAPUÃ
3931,16,4101705,ARARUNA
3932,16,4101804,ARAUCÁRIA
3933,16,4101853,"ARIRANHA DO IVAÍ"
3934,16,4101903,ASSAÍ
3935,16,4102000,"ASSIS CHATEAUBRIAND"
3936,16,4102109,ASTORGA
3937,16,4102208,ATALAIA
3938,16,4102307,"BALSA NOVA"
3939,16,4102406,BANDEIRANTES
3940,16,4102505,"BARBOSA FERRAZ"
3941,16,4102604,BARRACÃO
3942,16,4102703,"BARRA DO JACARÉ"
3943,16,4102752,"BELA VISTA DA CAROBA"
3944,16,4102802,"BELA VISTA DO PARAÍSO"
3945,16,4102901,BITURUNA
3946,16,4103008,"BOA ESPERANÇA"
3947,16,4103024,"BOA ESPERANÇA DO IGUAÇU"
3948,16,4103040,"BOA VENTURA DE SÃO ROQUE"
3949,16,4103057,"BOA VISTA DA APARECIDA"
3950,16,4103107,"BOCAIÚVA DO SUL"
3951,16,4103156,"BOM JESUS DO SUL"
3952,16,4103206,"BOM SUCESSO"
3953,16,4103222,"BOM SUCESSO DO SUL"
3954,16,4103305,BORRAZÓPOLIS
3955,16,4103354,BRAGANEY
3956,16,4103370,"BRASILÂNDIA DO SUL"
3957,16,4103404,CAFEARA
3958,16,4103453,CAFELÂNDIA
3959,16,4103479,"CAFEZAL DO SUL"
3960,16,4103503,CALIFÓRNIA
3961,16,4103602,CAMBARÁ
3962,16,4103701,CAMBÉ
3963,16,4103800,CAMBIRA
3964,16,4103909,"CAMPINA DA LAGOA"
3965,16,4103958,"CAMPINA DO SIMÃO"
3966,16,4104006,"CAMPINA GRANDE DO SUL"
3967,16,4104055,"CAMPO BONITO"
3968,16,4104105,"CAMPO DO TENENTE"
3969,16,4104204,"CAMPO LARGO"
3970,16,4104253,"CAMPO MAGRO"
3971,16,4104303,"CAMPO MOURÃO"
3972,16,4104402,"CÂNDIDO DE ABREU"
3973,16,4104428,CANDÓI
3974,16,4104451,CANTAGALO
3975,16,4104501,CAPANEMA
3976,16,4104600,"CAPITÃO LEÔNIDAS MARQUES"
3977,16,4104659,CARAMBEÍ
3978,16,4104709,CARLÓPOLIS
3979,16,4104808,CASCAVEL
3980,16,4104907,CASTRO
3981,16,4105003,CATANDUVAS
3982,16,4105102,"CENTENÁRIO DO SUL"
3983,16,4105201,"CERRO AZUL"
3984,16,4105300,"CÉU AZUL"
3985,16,4105409,CHOPINZINHO
3986,16,4105508,CIANORTE
3987,16,4105607,"CIDADE GAÚCHA"
3988,16,4105706,CLEVELÂNDIA
3989,16,4105805,COLOMBO
3990,16,4105904,COLORADO
3991,16,4106001,CONGONHINHAS
3992,16,4106100,"CONSELHEIRO MAIRINCK"
3993,16,4106209,CONTENDA
3994,16,4106308,CORBÉLIA
3995,16,4106407,"CORNÉLIO PROCÓPIO"
3996,16,4106456,"CORONEL DOMINGOS SOARES"
3997,16,4106506,"CORONEL VIVIDA"
3998,16,4106555,"CORUMBATAÍ DO SUL"
3999,16,4106571,"CRUZEIRO DO IGUAÇU"
4000,16,4106605,"CRUZEIRO DO OESTE"
4001,16,4106704,"CRUZEIRO DO SUL"
4002,16,4106803,"CRUZ MACHADO"
4003,16,4106852,CRUZMALTINA
4004,16,4106902,CURITIBA
4005,16,4107009,CURIÚVA
4006,16,4107108,"DIAMANTE DO NORTE"
4007,16,4107124,"DIAMANTE DO SUL"
4008,16,4107157,"DIAMANTE D'OESTE"
4009,16,4107207,"DOIS VIZINHOS"
4010,16,4107256,DOURADINA
4011,16,4107306,"DOUTOR CAMARGO"
4012,16,4107405,"ENÉAS MARQUES"
4013,16,4107504,"ENGENHEIRO BELTRÃO"
4014,16,4107520,"ESPERANÇA NOVA"
4015,16,4107538,"ENTRE RIOS DO OESTE"
4016,16,4107546,"ESPIGÃO ALTO DO IGUAÇU"
4017,16,4107553,FAROL
4018,16,4107603,FAXINAL
4019,16,4107652,"FAZENDA RIO GRANDE"
4020,16,4107702,FÊNIX
4021,16,4107736,"FERNANDES PINHEIRO"
4022,16,4107751,FIGUEIRA
4023,16,4107801,FLORAÍ
4024,16,4107850,"FLOR DA SERRA DO SUL"
4025,16,4107900,FLORESTA
4026,16,4108007,FLORESTÓPOLIS
4027,16,4108106,FLÓRIDA
4028,16,4108205,"FORMOSA DO OESTE"
4029,16,4108304,"FOZ DO IGUAÇU"
4030,16,4108320,"FRANCISCO ALVES"
4031,16,4108403,"FRANCISCO BELTRÃO"
4032,16,4108452,"FOZ DO JORDÃO"
4033,16,4108502,"GENERAL CARNEIRO"
4034,16,4108551,"GODOY MOREIRA"
4035,16,4108601,GOIOERÊ
4036,16,4108650,GOIOXIM
4037,16,4108700,"GRANDES RIOS"
4038,16,4108809,GUAÍRA
4039,16,4108908,GUAIRAÇÁ
4040,16,4108957,GUAMIRANGA
4041,16,4109005,GUAPIRAMA
4042,16,4109104,GUAPOREMA
4043,16,4109203,GUARACI
4044,16,4109302,GUARANIAÇU
4045,16,4109401,GUARAPUAVA
4046,16,4109500,GUARAQUEÇABA
4047,16,4109609,GUARATUBA
4048,16,4109658,"HONÓRIO SERPA"
4049,16,4109708,IBAITI
4050,16,4109757,IBEMA
4051,16,4109807,IBIPORÃ
4052,16,4109906,ICARAÍMA
4053,16,4110003,IGUARAÇU
4054,16,4110052,IGUATU
4055,16,4110078,IMBAÚ
4056,16,4110102,IMBITUVA
4057,16,4110201,"INÁCIO MARTINS"
4058,16,4110300,INAJÁ
4059,16,4110409,INDIANÓPOLIS
4060,16,4110508,IPIRANGA
4061,16,4110607,IPORÃ
4062,16,4110656,"IRACEMA DO OESTE"
4063,16,4110706,IRATI
4064,16,4110805,IRETAMA
